product_key,product_id,category,sub-category,product_name
1566,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard
1567,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'"
1568,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands
1569,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic
1570,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard"
1571,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse
1572,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset
1573,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
1574,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49"""
1575,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset
1576,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray"
1577,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer
1578,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File
1579,TEC-PH-10002789,Technology,Phones,LG Exalt
1580,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse
1581,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)
1582,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black
1583,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers
1584,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets
1585,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""
1586,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer
1587,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone
1588,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes
1589,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack"
1590,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers
1591,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp
1592,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System
1593,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip
1594,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone
1595,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases
1596,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs
1597,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame
1598,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base
1599,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936
1600,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count"
1601,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier
1602,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers"
1603,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"
1604,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless"
1605,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"
1606,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners
1607,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server
1608,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner
1609,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack"
1610,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection
1611,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950
1612,OFF-LA-10002381,Office Supplies,Labels,Avery 497
1613,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print
1614,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors
1615,OFF-PA-10000520,Office Supplies,Paper,Xerox 201
1616,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost"
1617,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
1618,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases
1619,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
1620,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13"
1621,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone
1622,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs
1623,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish"
1624,OFF-AR-10001545,Office Supplies,Art,Newell 326
1625,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932
1626,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards
1627,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone
1628,OFF-PA-10000048,Office Supplies,Paper,Xerox 20
1629,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System
1630,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
1631,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray"
1632,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack
1633,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930
1634,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement"
1635,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases
1636,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone
1637,OFF-PA-10001826,Office Supplies,Paper,Xerox 207
1638,OFF-AR-10000823,Office Supplies,Art,Newell 307
1639,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse
1640,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935
1641,OFF-PA-10003953,Office Supplies,Paper,Xerox 218
1642,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive
1643,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse
1644,OFF-AR-10003958,Office Supplies,Art,Newell 337
1645,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset
1646,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown"
1647,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning
1648,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2"
1649,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6"""
1650,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper
1651,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882
1652,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base
1653,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm
1654,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone
1655,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020
1656,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables
1657,OFF-AR-10003477,Office Supplies,Art,4009 Highlighters
1658,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room
1659,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings
1660,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13"
1661,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
1662,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger
1663,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener
1664,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting"
1665,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs
1666,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection
1667,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable
1668,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S
1669,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad
1670,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors"
1671,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener
1672,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders
1673,OFF-AR-10004956,Office Supplies,Art,Newell 33
1674,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
1675,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone
1676,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
1677,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size"
1678,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
1679,TEC-PH-10000141,Technology,Phones,Clearsounds A400
1680,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
1681,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer
1682,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer
1683,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright)
1684,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
1685,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers
1686,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes
1687,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System
1688,OFF-AR-10004974,Office Supplies,Art,Newell 342
1689,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener
1690,OFF-LA-10004345,Office Supplies,Labels,Avery 493
1691,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish"
1692,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color"
1693,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911
1694,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
1695,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards
1696,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets
1697,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes
1698,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled"
1699,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W"
1700,OFF-LA-10001297,Office Supplies,Labels,Avery 473
1701,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene"
1702,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta"
1703,OFF-SU-10000946,Office Supplies,Supplies,Staple remover
1704,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase
1705,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes
1706,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch
1707,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book
1708,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
1709,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939
1710,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
1711,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display
1712,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""
1713,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames
1714,TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer
1715,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection
1716,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File
1717,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper
1718,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters
1719,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier
1720,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,"
1721,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9"""
1722,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables
1723,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format"
1724,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
1725,OFF-LA-10000973,Office Supplies,Labels,Avery 502
1726,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone
1727,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner
1728,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"
1729,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock"
1730,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum
1731,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes
1732,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive
1733,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal
1734,OFF-LA-10000081,Office Supplies,Labels,Avery 496
1735,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock"
1736,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner"
1737,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page"
1738,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
1739,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive
1740,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC
1741,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer
1742,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone
1743,OFF-PA-10001534,Office Supplies,Paper,Xerox 230
1744,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled"
1745,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags
1746,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
1747,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories
1748,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975
1749,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7"
1750,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper
1751,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner
1752,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset
1753,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
1754,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with
1755,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors
1756,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone
1757,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener
1758,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad
1759,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black"
1760,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock
1761,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright)
1762,OFF-AR-10001216,Office Supplies,Art,Newell 339
1763,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner"
1764,OFF-LA-10003663,Office Supplies,Labels,Avery 498
1765,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator
1766,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set
1767,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
1768,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips
1769,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset
1770,OFF-LA-10002034,Office Supplies,Labels,Avery 478
1771,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"
1772,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes
1773,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive
1774,OFF-LA-10002473,Office Supplies,Labels,Avery 484
1775,OFF-LA-10003537,Office Supplies,Labels,Avery 515
1776,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"
1777,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories
1778,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray"
1779,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968
1780,OFF-AR-10000255,Office Supplies,Art,Newell 328
1781,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer
1782,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers
1783,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader
1784,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation
1785,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper
1786,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors
1787,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone
1788,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905
1789,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon"
1790,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer
1791,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge
1792,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
1793,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black"
1794,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black"
1795,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black"
1796,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
1797,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982
1798,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley
1799,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers
1800,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame"
1801,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer
1802,OFF-ST-10000136,Office Supplies,Storage,Letter Size File
1803,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
1804,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone
1805,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips
1806,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer
1807,TEC-PH-10002483,Technology,Phones,Motorola Moto X
1808,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design
1809,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892
1810,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator
1811,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge
1812,OFF-AR-10001227,Office Supplies,Art,Newell 338
1813,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3
1814,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer
1815,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard
1816,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router
1817,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp
1818,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer
1819,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer
1820,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase
1821,OFF-AR-10000246,Office Supplies,Art,Newell 318
1822,OFF-LA-10001404,Office Supplies,Labels,Avery 517
1823,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case"
1824,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards
1825,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit
1826,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2
1827,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers
1828,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907
1829,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958
1830,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter
1831,TEC-PH-10002645,Technology,Phones,LG G2
1832,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier
1833,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner
1834,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac
1835,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000
1836,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"
1837,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection
1838,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980
1839,OFF-BI-10004182,Office Supplies,Binders,Economy Binders
1840,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers
1841,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers
1842,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black"
1843,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips
1844,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone
1845,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels
1846,OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations
1847,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors
1848,OFF-LA-10003388,Office Supplies,Labels,Avery 5
1849,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener
1850,OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream"
1851,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener
1852,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925
1853,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters
1854,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
1855,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors
1856,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card
1857,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac
1858,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum"
1859,OFF-PA-10001246,Office Supplies,Paper,Xerox 215
1860,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone
1861,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator
1862,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener
1863,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer
1864,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0
1865,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack"
1866,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer
1867,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
1868,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998
1869,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"
1870,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs
